UBI	University Business Incubators
UBICPK	University Board Information Centre Pakistan
UBIT	Umaer Basha Institute of Information Technology
UBIT	University Behavior Intervention Team
UBIT	University of Buffalo Information Technology
UBLS	University of Botswana, Lesotho, and Swaziland
UBM	UBIRAMAR project
UBMC	University of Bristol Mountaineering Club
UBMC	University of Birmingham Mountaineering Club
UBN	University Broadcast Network
UBO	University Business Office
UBPA	University of Ballarat Publication Awards
UBR	University of Buffalo Robotics
UBR	University Boat Race
UBS	University Book Store
UBS	Union of Brunel Students
UBSC	University of Bristol Snowsports Club
UBSC	University of Bristol Sailing Club
UBSCR	University of Bristol Society of Change Ringers
UBSL	University Business School Ludhiana
UBSL	University of Baltimore School of Law
UBSM	University Book Store Malaysia
UBSM	University of Bradford School of Management
UBSO	University Biological Safety Officer
UBSO	University at Buffalo Symphony Orchestra
UBSS	University Biomedical Support Services
UBSS	University of Bristol Spelæological Society
UBT	Universität Bayreuth Institut für Terrestrische Ökosystemforschung
UBT	University of Business and Technology
UBU	University of Bristol Union
UBV	Universidad Bolivariana de Venezuela
UBW	Underwater Basket Weaving
UBW	Underwater Welding and Burning
UBX	University Book eXchange
UBZ	UmweltBiotechnologisches Zentrum
UC	University of California
UC	University of Colorado
UC	University Center
UC	University of Chicago
UC	University of Cincinnati
UC	University Campus
UC	University Cafe
UC	Undergraduate Council
UC	University Contribution
UC GSB	University of Chicago Graduate School of Business
UCA	University of Central Arkansas
UCA	University of Central Asia (Khorog, Tajikistan)
UCA	University of Central Asia
UCA	University City Associates
UCA	University for the Creative Arts
UCA	University Center for the Arts
UCAA	Upstate Collegiate Athletic Association
UCAA	University Community Athletic Association
UCAA	University College Alumni Association
UCAA	Universities and Colleges Athletic Association
UCAB	University Centers Advisory Board
UCAB	University Center Activities Board
UCAB	University Center Allocations Board
UCAB	University Centre Askham Bryan
UCAE	University Center Activities Events
UCAE	University Center for Adult Education
UCAE	University Center Activities and Events
UCAE	University Council for Art Education
UCAF	University Committee on Academic Freedom (University of California)
UCAF	Upper Columbia Academy Foundation
UCAF	University Committee on Academic Freedom
UCAF	University Cheer Air Force
UCAID	University Corporation for Advanced Internet Development
UCAID	Utah Center for Aeronautical Innovation & Design
UCAL	University City Arts League
UCAN	University Career Alumni Network
UCAN	University of Charleston Athletic Network
UCAN	University Center for Autism and Neurodevelopment
UCAN	University of Chicago Aeromedical Network
UCAN	University Career Action Network
UCAN	University and College Accountability Network
UCAN	University Counselor Advisor Network
UCAN	University College Access Network
UCANR	University of California Division of Agriculture and Natural Resources
UCAP	University City Area Plan
UCAP	University Committee on Academic Personnel
UCAR	University Corporation for Atmospheric Research
UCAR	University Corporation for
UCAS	University Center for Ambulatory Surgery
UCAS	Universities and Colleges Admissions Service
UCAS	University of Cosmetology Arts & Sciences
UCAS	University of Calgary Actuarial Society
UCAT	University Committee for the Advancement of Teaching
UCAT	University Center for the Advancement of Teaching
UCAT	University of Chester Academies Trust
UCAT	University Clinical Aptitude Test
UCB	University of California, Berkeley
UCB	University of Colorado Boulder
UCB	University of California
UCB	University of California at Berkeley
UCB	University Conduct Board
UCB	University City Boulevard
UCB	University of Commierado Bolder
UCBA	University City Basketball Association
UCBA	University Community Business Association
UCBA	University of Chicago Biotechnology Association
UCBC	University Centre at Blackburn College
UCBC	University College Boat Club
UCBC	University of California, Behind Costco
UCBG	University of California Botanical Garden
UCBS	University Committee on Biological Sciences
UCBU	UNESCO CLUB of BRAC University
UCC	University Commercial Centre
UCC	University Curriculum Committee
UCC	University Core Course
UCC	University Cultural Centre
UCC	University Computer Club
UCC	University Core Curriculum
UCC	University Counseling Center
UCC	University of Cape Coast
UCCA	University Cultural Center Association
UCCA	Universities Central Council for Admissions
UCCA	Universities Central Council on Admissions
UCCA	University City Community Association
UCCA	University College for the Creative Arts
UCCB	University of Cambridge Concert Band
UCCB	University Central Consultancy Bureau
UCCC	University of Colorado Cancer Center
UCCC	University Courses Curricula Committee
UCCC	University Child Care Center
UCCC	University of Chicago Consulting Club
UCCC	University City Children's Center
UCCC	University Committee on Computing and Communications
UCCC	University Committee on Courses and Curricula
UCCC	University of
UCCC	University Catholic Conference of California
UCCD	University Council of Chairs and Directors
UCCD	University Centers for Career Development
UCCE	University of California Cooperative Extension
UCCE	University Consortium for Catholic Education
UCCF	University Consortium for Children and Families
UCCF	University Center for the Child and the Family
UCCF	Universities and Colleges Christian Fellowship
UCCH	University Cancer Center Hamburg
UCCI	University College of the Cayman Islands
UCCL	Universities China Committee in London
UCCL	University Cancer Center Leipzig
UCCR	University Center Cesar Ritz
UCCR	Uniform Campus Crime Report
UCCR	University Cancer
UCCS	University of Colorado Colorado Springs
UCCS	University of California Center Sacramento
UCCW	University Course Conclusion Work
UCD	University of California at Davis
UCD	University of Colorado Denver
UCD	University of California (at) Davis
UCD	University of Cow Dung
UCD	Universities Center at Dallas
UCD	University City District
UCD	University of California Davis
UCD	University College Dublin's
UCD	University College Day
UCDA	University College Dublin Archives
UCDA	University College Designers Association
UCDB	Universidade Catolica Dom Bosco
UCDC	University Curriculum and Degree Committee
UCDC	University Child Development Center
UCDC	University of California-District of Columbia
UCDI	University of Chicago Democracy Initiative
UCDP	Uppsala Conflict Data Program
UCDP	University Committee on Distinguished Professorships
UCDSU	University College Dublin Students' Union
UCDW	University of California Data Warehouse
UCE	University of Central England
UCE	University Center of Excellence
UCE	Universidad Central del Este
UCE	University Center for the Environment, Harvard
UCE	University College Of Engineering
UCEA	University Council for Educational Administration
UCEA	Universities and Colleges Employers Association
UCEC	University of Colorado Engineering Council
UCEC	University of Chicago Engineering Center
UCED	University Center for Educational Development
UCED	University Center for Economic Development
UCEDD	University Center for Excellence in Developmental Disabilities
UCEF	University City Education Foundation
UCEF	University Community Engagement Fund
UCEK	University College of Engineering, Kanchipuram
UCEM	University College of Estate Management
UCEM	University Center of Exemplary Mentoring
UCEM	University Centers for Exemplary Mentoring
UCEN	University College of Engineering Narasaraopet
UCEN	University College of Engineering Nagercoil
UCEO	University of Ciputra Entrepreneurship Online
UCEP	University Committee on Educational Policy
UCEP	University Cooperative Education Program
UCEP	University college entrance program
UCEP	University and College Entrance Program
UCEP	University Center of Excellence for Photovoltaics
UCEP	University and College Entrance Preparation
UCEP	University Committee on Educational Policies
UCEP	University Challenge for Excellence Programs
UCEP	University College of Engineering Panruti
UCET	University College of Engineering Tindivanam
UCEW	University of Education Winneba
UCEW	University College of Education of Winneba
UCEW	University Of Education Winneba University Of Education Winneba
UCEZ	University College of Education Zanzibar
UCF	Under Construction Forever
UCF	University of Central Florida
UCFA	University Catholic Federation Australia
UCFAA	University of Central Florida Athletics Association, Inc.
UCFB	University College of Football Business
UCFE	University Of Cambridge Faculty Of Education
UCFM	University of Colombo Faculty of Medicine
UCFS	Uppsala Center for Fiscal Studies (Uppsala University)
UCG	University Center of Greenville
UCG	Universities Contact Group
UCGF	University Consortium Graduate Forum
UCH	University Community Health
UCH	University Concert Hall
UCH	University of Colorado Hospital
UCH	Universidad Cardenal Herrera
UCH	University of Chicago Hospital
UCH	University Center Hastings
UCH	University of Colorado Health
UCH	University Clinical Health
UCHA	University Cooperative Housing Association
UCHC	University of Connecticut Health Center
UCHI	University of Chicago
UCHRI	University of California Humanities Research Institute
UCHS	University City High School
UCHSC	University of Colorado Health Sciences Center
UCI	University of California, Irvine
UCI	University of California Irvine
UCI	University of California Irvine's
UCI	University Circle Inc
UCIA	University Council on International Affairs
UCIA	University Committee on International Affairs
UCIA	University Council for International Affairs
UCIC	University of Calgary International Cup
UCIC	University Computer And Informatics Centre
UCIL	University College for Interdisciplinary Learning
UCIMC	University of California, Irvine Medical Center
UCIS	University Center for International Studies
UCIS	University of Connecticut Interpreting Services
UCIS	University Computing and Information Services
UCIS	University Center of International Studies
UCIS	University of Canterbury Iranian Society
UCITA	Unruly Communication In Teaching Association
UCJ	University Council of Jamaica
UCJ	University College Jutland
UCJ	University College Jersey
UCJ	University College of Jaffna
UCL	Universite Catholique De Louvain
UCL	University College Lahore
UCL	University Club Linkage
UCLA	University of California, Los Angeles
UCLA	University Center for Learning Assistance
UCLA	University of California at Los Angeles
UCLA	Universityrsity of California Los Angeles
UCLA	Universally Californicate Los Atheists
UCLA	University of Cubafornia Los Angeles
UCLAA	Universities and Colleges of Luzon Athletic Association
UCLAN	University of Central Lancashire
UCLES	University of Cambridge Local Examinations Syndicate
UCLES	University of Cambridge Local Examination Syndicate
UCLH	University College London Hospitals
UCLRL	University of California Lawrence Radiation laboratory
UCLS	University of Chicago Laboratory Schools
UCLU	University College London Union
UCM	University Center, Michigan
UCM	University of Central Missouri
UCM	University of California Merced
UCM	University of Canterbury Motorsport
UCM	University of Central
UCMC	University of Chicago Medical Center
UCMG	University of Calgary Medical Group
UCMK	University Campus Milton Keynes
UCMO	University of Central Missouri
UCMP	University of California Museum of Paleontology
UCMS	University College of Medical Sciences
UCMVC	Universidad de Ciencias Médicas de Villa Clara
UCN	Uniform Course Number
UCN	Universidad Católica del Norte
UCN	University College Northampton
UCNA	University Commons Neighborhood Association
UCNA	University of Canterbury Nepali Association
UCNI	University of Cincinnati Neuroscience Institute
UCNRS	University of California Natural Reserve System
UCO	University of Central Oklahoma
UCO	Universidad de Córdoba
UCO	Universidad Católica de Oriente
UCO	University Copyright Office
UCO	Université Catholique de l'Ouest
UCO	Unie voor Christelijk Onderwijs
UCO	University of California Observatories
UCO	University Christian Outreach
UCO-S	Université Catholique de l'Ouest - Sud
UCOM	University Center on Main
UCONN	University of Connecticut
UCP	University of Central Punjab
